case_number	case_name	n_sequences	n_changes	group_name	gt_candidates	test_status	initial_region_span	gap_history	best_candidates	direction_L1	rank_L1_L2	bc_breakpoints_target	gt_breakpoints_target	p_value_vs_L1	p_value_vs_L2	alternative_candidates
53	OQ991943.1	452	64	B.1	N/A	N/A	1-46,47-59,60-64	46-60 -> 	B.1.17 + B.1.6 + B.1.17	>>	N/A	46-47, 59-60	N/A	1.06e-46	5.31e-19	[], []
53	OR178741.1	452	68	B.1	N/A	N/A	1-65,66-68		B.1 + B.1.17.NmC6	>>	N/A	65-66	N/A	3.35e-01	1.74e-82	[], []
53	OR178742.1	452	66	B.1	N/A	N/A	1-63,64-66		B.1 + B.1.17.NmC6	>>	N/A	63-64	N/A	3.35e-01	2.38e-76	[], []
53	PV822320.1	452	50	B.1	N/A	N/A	1-20,22-50	20-22	B.1.13.NmC2 + B.1	<<	N/A	21-22	N/A	2.37e-111	3.41e+05	[], []
54	OR004195.1	103	68	B.1.10	N/A	N/A	1-64,65-68		B.1.10 + C.1.NmC2	>>	N/A	64-65	N/A	3.76e+08	1.27e-159	[], []
54	OR004196.1	103	68	B.1.10	N/A	N/A	1-64,65-68		B.1.10 + C.1.NmC2	>>	N/A	64-65	N/A	3.78e+08	3.47e-174	[], []
54	OR004198.1	103	66	B.1.10	N/A	N/A	1-62,63-66		B.1.10 + C.1.NmC2	>>	N/A	62-63	N/A	3.78e+08	3.21e-157	[], []
54	OR004200.1	103	65	B.1.10	N/A	N/A	1-61,62-65		B.1.10 + C.1.NmC2	>>	N/A	61-62	N/A	3.78e+08	6.04e-166	[], []
54	OR004202.1	103	65	B.1.10	N/A	N/A	1-62,63-65		B.1.10 + C.1.NmC2	>>	N/A	62-63	N/A	4.97e+08	2.98e-150	[], []
54	OR004203.1	103	67	B.1.10	N/A	N/A	1-63,64-67		B.1.10 + C.1.NmC2	>>	N/A	63-64	N/A	3.78e+08	8.52e-173	[], []
54	OR004205.1	103	62	B.1.10	N/A	N/A	1-59,60-62		B.1.10 + B.1.18	>>	N/A	59-60	N/A	8.44e-01	1.54e-80	[], []
54	OR004206.1	103	65	B.1.10	N/A	N/A	1-61,62-65		B.1.10 + C.1.NmC2	>>	N/A	61-62	N/A	3.78e+08	1.81e-159	[], []
54	OQ468468.1	103	65	B.1.10	N/A	N/A	1-61,62-65		B.1.10 + C.1.NmC2	>>	N/A	61-62	N/A	3.78e+08	2.95e-115	[], []
54	OP295382.2	103	64	B.1.10	N/A	N/A	1-60,61-64		B.1.10 + C.1.NmC2	>>	N/A	60-61	N/A	3.78e+08	6.81e-129	[], []
54	OP415264.1	103	67	B.1.10	N/A	N/A	1-63,64-67		B.1.10 + C.1.NmC2	>>	N/A	63-64	N/A	3.76e+08	1.09e-140	[], []
54	OP894038.1	103	66	B.1.10	N/A	N/A	1-62,63-66		B.1.10 + C.1.NmC2	>>	N/A	62-63	N/A	3.78e+08	5.66e-121	[], []
54	OR464201.1	103	66	B.1.10	N/A	N/A	1-62,63-66		B.1.10 + C.1.NmC2	>>	N/A	62-63	N/A	3.78e+08	1.33e-132	[], []
54	OP693650.1	103	58	B.1.10	N/A	N/A	1-3,4-58		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	1.21e-59	1.89e+00	[], []
54	OP431395.1	103	50	B.1.10	N/A	N/A	1-47,48-50		B.1.10 + B.1.8	>>	N/A	47-48	N/A	4.16e+00	6.85e-46	[], []
54	OP431396.1	103	61	B.1.10	N/A	N/A	1-58,59-61		B.1.10 + B.1.8	>>	N/A	58-59	N/A	4.16e+00	5.82e-45	[], []
54	OP431397.1	103	62	B.1.10	N/A	N/A	1-59,60-62		B.1.10 + B.1.8	>>	N/A	59-60	N/A	4.16e+00	5.84e-62	[], []
54	OP431398.1	103	62	B.1.10	N/A	N/A	1-59,60-62		B.1.10 + B.1.8	>>	N/A	59-60	N/A	4.16e+00	5.84e-62	[], []
54	OP431399.1	103	50	B.1.10	N/A	N/A	1-47,48-50		B.1.10 + B.1.8	>>	N/A	47-48	N/A	4.16e+00	4.95e-46	[], []
54	OP431401.1	103	62	B.1.10	N/A	N/A	1-59,60-62		B.1.10 + B.1.8	>>	N/A	59-60	N/A	4.16e+00	5.84e-62	[], []
54	OP477447.1	103	55	B.1.10	N/A	N/A	1-52,53-55		B.1.10 + B.1.8	>>	N/A	52-53	N/A	4.16e+00	1.24e-62	[], []
54	OP477449.1	103	58	B.1.10	N/A	N/A	1-3,4-58		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	2.28e-70	1.89e+00	[], []
54	OP477450.1	103	62	B.1.10	N/A	N/A	1-59,60-62		B.1.10 + B.1.8	>>	N/A	59-60	N/A	4.16e+00	5.84e-62	[], []
54	OP477451.1	103	60	B.1.10	N/A	N/A	1-3,4-60		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	5.49e-94	1.89e+00	[], []
54	OP477453.1	103	63	B.1.10	N/A	N/A	1-60,61-63		B.1.10 + B.1.8	>>	N/A	60-61	N/A	4.16e+00	1.55e-69	[], []
54	OP477457.1	103	59	B.1.10	N/A	N/A	1-3,4-59		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	2.59e-87	1.89e+00	[], []
54	OP477455.1	103	56	B.1.10	N/A	N/A	1-29,30-56		B.1.NmC9 + B.1.10	<<	N/A	29-30	N/A	6.01e-65	6.27e-18	[], []
54	OP477456.1	103	58	B.1.10	N/A	N/A	1-3,4-58		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	2.58e-70	1.89e+00	[], []
54	OP459209.1	103	57	B.1.10	N/A	N/A	1-3,4-57		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	1.51e-87	1.89e+00	[], []
54	OP459210.1	103	55	B.1.10	N/A	N/A	1-52,53-55		B.1.10 + B.1.8	>>	N/A	52-53	N/A	4.16e+00	1.81e-52	[], []
54	OP459212.1	103	49	B.1.10	N/A	N/A	1-13,14-26,27-49	13-27 -> 	B.1.10 + B.1.NmC1 + B.1.10	<<	N/A	13-14, 26-27	N/A	1.71e-17	1.77e-59	[], []
54	OP459213.1	103	56	B.1.10	N/A	N/A	1-53,54-56		B.1.10 + B.1.8	>>	N/A	53-54	N/A	4.16e+00	2.78e-45	[], []
54	OP459215.1	103	61	B.1.10	N/A	N/A	1-58,59-61		B.1.10 + B.1.8	>>	N/A	58-59	N/A	4.16e+00	5.82e-45	[], []
54	OP459216.1	103	62	B.1.10	N/A	N/A	1-59,60-62		B.1.10 + B.1.8	>>	N/A	59-60	N/A	4.16e+00	5.84e-62	[], []
54	OP459217.1	103	66	B.1.10	N/A	N/A	1-63,64-66		B.1.10 + B.1.8	>>	N/A	63-64	N/A	4.16e+00	5.95e-90	[], []
54	OP459218.1	103	63	B.1.10	N/A	N/A	1-60,61-63		B.1.10 + B.1.8	>>	N/A	60-61	N/A	4.16e+00	6.21e-70	[], []
54	OP459219.1	103	61	B.1.10	N/A	N/A	1-58,59-61		B.1.10 + B.1.8	>>	N/A	58-59	N/A	4.16e+00	5.82e-45	[], []
54	OP459220.1	103	61	B.1.10	N/A	N/A	1-58,59-61		B.1.10 + B.1.8	>>	N/A	58-59	N/A	4.16e+00	5.65e-59	[], []
54	OP642414.1	103	62	B.1.10	N/A	N/A	1-59,60-62		B.1.10 + B.1.8	>>	N/A	59-60	N/A	4.16e+00	5.84e-62	[], []
54	OP642390.1	103	57	B.1.10	N/A	N/A	1-52,53-57		B.1.NmC4 + B.1.11.NmC2	>>	N/A	52-53	N/A	1.12e-02	2.93e-85	[], []
54	OP642377.1	103	59	B.1.10	N/A	N/A	1-56,57-59		B.1.10 + B.1.8	>>	N/A	56-57	N/A	4.16e+00	3.57e-45	[], []
54	OP642392.1	103	56	B.1.10	N/A	N/A	1-53,54-56		B.1.10 + B.1.8	>>	N/A	53-54	N/A	4.16e+00	1.78e-45	[], []
54	OP642373.1	103	62	B.1.10	N/A	N/A	1-59,60-62		B.1.10 + B.1.8	>>	N/A	59-60	N/A	4.16e+00	9.59e-70	[], []
54	OP642379.1	103	60	B.1.10	N/A	N/A	1-57,58-60		B.1.10 + B.1.8	>>	N/A	57-58	N/A	4.16e+00	9.46e-53	[], []
54	OP642381.1	103	62	B.1.10	N/A	N/A	1-3,4-62		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	6.21e-95	1.89e+00	[], []
54	OP642389.1	103	62	B.1.10	N/A	N/A	1-59,60-62		B.1.10 + B.1.8	>>	N/A	59-60	N/A	4.16e+00	6.50e-59	[], []
54	OP642384.1	103	59	B.1.10	N/A	N/A	1-56,57-59		B.1.10 + B.1.8	>>	N/A	56-57	N/A	4.16e+00	3.57e-45	[], []
54	OP642386.1	103	63	B.1.10	N/A	N/A	1-60,61-63		B.1.10 + B.1.8	>>	N/A	60-61	N/A	4.16e+00	1.24e-68	[], []
54	OP642387.1	103	62	B.1.10	N/A	N/A	1-59,60-62		B.1.10 + B.1.8	>>	N/A	59-60	N/A	4.16e+00	5.84e-62	[], []
54	OP642388.1	103	59	B.1.10	N/A	N/A	1-56,57-59		B.1.10 + B.1.8	>>	N/A	56-57	N/A	4.16e+00	3.57e-45	[], []
54	OQ148470.1	103	68	B.1.10	N/A	N/A	1-64,65-68		B.1.10 + C.1.NmC2	>>	N/A	64-65	N/A	3.78e+08	2.82e-159	[], []
54	OQ148471.1	103	68	B.1.10	N/A	N/A	1-64,65-68		B.1.10 + C.1.NmC2	>>	N/A	64-65	N/A	3.78e+08	2.82e-159	[], []
54	OP642399.1	103	55	B.1.10	N/A	N/A	1-3,5-55	3-5	B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	1.30e-77	1.89e+00	[], []
54	OP642406.1	103	60	B.1.10	N/A	N/A	1-57,58-60		B.1.10 + B.1.8	>>	N/A	57-58	N/A	4.16e+00	3.60e-45	[], []
54	OP642408.1	103	57	B.1.10	N/A	N/A	1-53,54-57		B.1.NmC4 + B.1.6	>>	N/A	53-54	N/A	9.71e-03	6.54e-09	[], []
54	OP642412.1	103	59	B.1.10	N/A	N/A	1-3,4-59		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	2.59e-87	1.89e+00	[], []
54	OP642413.1	103	55	B.1.10	N/A	N/A	1-51,52-55		B.1.NmC4 + B.1.6	>>	N/A	51-52	N/A	8.07e-03	5.28e-09	[], []
54	OP642415.1	103	57	B.1.10	N/A	N/A	1-3,4-57		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	1.79e-94	1.89e+00	[], []
54	OP642417.1	103	61	B.1.10	N/A	N/A	1-3,4-61		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	7.31e-102	1.90e+00	[], []
54	OP642418.1	103	60	B.1.10	N/A	N/A	1-3,4-60		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	1.10e-94	1.89e+00	[], []
54	OP642422.1	103	59	B.1.10	N/A	N/A	1-3,4-59		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	5.47e-77	1.89e+00	[], []
54	OR146289.1	103	69	B.1.10	N/A	N/A	1-65,66-69		B.1.10 + C.1.NmC2	>>	N/A	65-66	N/A	3.78e+08	6.73e-167	[], []
54	OP623593.1	103	67	B.1.10	N/A	N/A	1-63,64-67		B.1.10 + C.1.NmC2	>>	N/A	63-64	N/A	3.78e+08	3.26e-150	[], []
54	OQ148461.1	103	66	B.1.10	N/A	N/A	1-62,63-66		B.1.10 + C.1.NmC2	>>	N/A	62-63	N/A	3.76e+08	1.18e-143	[], []
54	OP881931.1	103	58	B.1.10	N/A	N/A	1-24,25-34,35-58	24-35 -> 	B.1.10 + A.1.NmC1 + B.1.10	<<	N/A	24-25, 34-35	N/A	1.07e-03	9.81e-152	[], []
54	OP881933.1	103	60	B.1.10	N/A	N/A	1-57,58-60		B.1.10 + B.1.8	>>	N/A	57-58	N/A	4.16e+00	3.74e-52	[], []
54	OP881935.1	103	59	B.1.10	N/A	N/A	1-3,4-59		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	4.25e-70	1.89e+00	[], []
54	OP881936.1	103	63	B.1.10	N/A	N/A	1-60,61-63		B.1.10 + B.1.8	>>	N/A	60-61	N/A	4.16e+00	2.48e-69	[], []
54	OP881937.1	103	61	B.1.10	N/A	N/A	1-58,59-61		B.1.10 + B.1.8	>>	N/A	58-59	N/A	4.16e+00	5.82e-45	[], []
54	OP881938.1	103	51	B.1.10	N/A	N/A	1-47,49-51	47-49	B.1.10 + B.1.1.NmC1	>>	N/A	47-48	N/A	4.92e-01	9.54e-70	[], []
54	OQ261695.1	103	70	B.1.10	N/A	N/A	1-66,67-70		B.1.10 + C.1.NmC2	>>	N/A	66-67	N/A	3.78e+08	9.53e-174	[], []
54	OQ261697.1	103	69	B.1.10	N/A	N/A	1-65,66-69		B.1.10 + C.1.NmC2	>>	N/A	65-66	N/A	3.78e+08	2.25e-166	[], []
54	OQ261698.1	103	70	B.1.10	N/A	N/A	1-66,67-70		B.1.10 + C.1.NmC2	>>	N/A	66-67	N/A	3.78e+08	1.91e-174	[], []
54	OQ261701.1	103	67	B.1.10	N/A	N/A	1-63,64-67		B.1.10 + C.1.NmC2	>>	N/A	63-64	N/A	3.78e+08	5.03e-151	[], []
54	OQ261703.1	103	69	B.1.10	N/A	N/A	1-65,66-69		B.1.10 + C.1.NmC2	>>	N/A	65-66	N/A	3.78e+08	2.69e-166	[], []
54	OQ261704.1	103	70	B.1.10	N/A	N/A	1-66,67-70		B.1.10 + C.1.NmC2	>>	N/A	66-67	N/A	3.78e+08	2.38e-173	[], []
54	OQ261705.1	103	68	B.1.10	N/A	N/A	1-3,4-68		B.1.1.NmC1 + B.1.10	<<	N/A	3-4	N/A	9.06e-108	1.90e+00	[], []
54	OQ261707.1	103	67	B.1.10	N/A	N/A	1-63,64-67		B.1.10 + C.1.NmC2	>>	N/A	63-64	N/A	3.78e+08	1.20e-151	[], []
54	OP819958.1	103	67	B.1.10	N/A	N/A	1-63,64-67		B.1.10 + C.1.NmC2	>>	N/A	63-64	N/A	3.78e+08	1.41e-142	[], []
54	OQ261709.1	103	68	B.1.10	N/A	N/A	1-64,65-68		B.1.10 + C.1.NmC2	>>	N/A	64-65	N/A	3.78e+08	1.77e-158	[], []
54	OQ261710.1	103	67	B.1.10	N/A	N/A	1-63,64-67		B.1.10 + C.1.NmC2	>>	N/A	63-64	N/A	3.76e+08	9.99e-167	[], []
54	OQ261711.1	103	66	B.1.10	N/A	N/A	1-62,63-66		B.1.10 + C.1.NmC2	>>	N/A	62-63	N/A	3.78e+08	5.64e-145	[], []
54	OQ261712.1	103	68	B.1.10	N/A	N/A	1-64,65-68		B.1.10 + C.1.NmC2	>>	N/A	64-65	N/A	3.76e+08	1.58e-160	[], []
54	OQ261713.1	103	67	B.1.10	N/A	N/A	1-63,64-67		B.1.10 + C.1.NmC2	>>	N/A	63-64	N/A	3.78e+08	1.25e-151	[], []
54	OQ696076.1	103	69	B.1.10	N/A	N/A	1-65,66-69		B.1.10 + C.1.NmC2	>>	N/A	65-66	N/A	3.76e+08	5.37e-165	[], []
54	OQ696098.1	103	63	B.1.10	N/A	N/A	1-59,60-63		B.1.10 + C.1.NmC2	>>	N/A	59-60	N/A	3.76e+08	3.93e-137	[], []
54	OQ148472.1	103	68	B.1.10	N/A	N/A	1-64,65-68		B.1.10 + C.1.NmC2	>>	N/A	64-65	N/A	3.78e+08	2.82e-159	[], []
54	OQ696103.1	103	69	B.1.10	N/A	N/A	1-65,66-69		B.1.10 + C.1.NmC2	>>	N/A	65-66	N/A	3.78e+08	1.16e-172	[], []
54	OQ696105.1	103	70	B.1.10	N/A	N/A	1-66,67-70		B.1.10 + C.1.NmC2	>>	N/A	66-67	N/A	3.78e+08	3.78e-182	[], []
56	ON843175.1	132	45	B.1.NmC1	N/A	N/A	1-9,10-34,36-45	9-36 -> 34-36	B.1.9 + B.1.NmC9 + B.1.9	<<	N/A	9-10, 35-36	N/A	1.10e-22	1.78e-34	[], []
56	OR035654.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035655.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035703.1	132	55	B.1.NmC1	N/A	N/A	1-51,52-55		B.1.NmC9 + C.1.NmC2	>>	N/A	51-52	N/A	9.94e-18	4.86e-53	[], []
56	OR035656.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035704.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035657.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035658.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035679.1	132	51	B.1.NmC1	N/A	N/A	1-47,48-51		B.1.2.NmC4 + C.1.NmC2	>>	N/A	47-48	N/A	5.25e-09	2.74e-52	[], []
56	OR035659.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035660.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035661.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035663.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035669.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035665.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035662.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035667.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035671.1	132	55	B.1.NmC1	N/A	N/A	1-51,52-55		B.1.NmC9 + C.1.NmC2	>>	N/A	51-52	N/A	9.99e-18	5.42e-54	[], []
56	OR086938.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035674.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035676.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035677.1	132	54	B.1.NmC1	N/A	N/A	1-50,51-54		B.1.NmC9 + C.1.NmC2	>>	N/A	50-51	N/A	9.99e-18	2.69e-46	[], []
56	OQ773440.1	132	57	B.1.NmC1	N/A	N/A	1-42,43-57		B.1.NmC1 + B.1.NmC5	>>	N/A	42-43	N/A	1.13e-07	1.95e-27	[], []
56	OR086939.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR086944.1	132	55	B.1.NmC1	N/A	N/A	1-51,52-55		B.1.NmC9 + C.1.NmC2	>>	N/A	51-52	N/A	9.99e-18	5.42e-54	[], []
56	OR086955.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR086957.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR086966.1	132	54	B.1.NmC1	N/A	N/A	1-50,51-54		B.1.2.NmC4 + C.1.NmC2	>>	N/A	50-51	N/A	5.25e-09	1.30e-59	[], []
56	OR086977.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR086978.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR086980.1	132	54	B.1.NmC1	N/A	N/A	1-50,51-54		B.1.2.NmC4 + C.1.NmC2	>>	N/A	50-51	N/A	5.25e-09	1.30e-59	[], []
56	OR086982.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR086987.1	132	50	B.1.NmC1	N/A	N/A	1-46,47-50		B.1.NmC9 + C.1.NmC2	>>	N/A	46-47	N/A	9.99e-18	2.47e-11	[], []
56	OR086990.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR086997.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR087003.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR087005.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR095041.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035687.1	132	54	B.1.NmC1	N/A	N/A	1-50,51-54		B.1.NmC9 + C.1.NmC2	>>	N/A	50-51	N/A	9.94e-18	5.36e-46	[], []
56	OR035688.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035691.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035693.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR095066.1	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	PP852945.2	132	53	B.1.NmC1	N/A	N/A	1-49,50-53		B.1.2.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	5.25e-09	2.74e-52	[], []
56	OR035717.1	132	53	B.1.NmC1	N/A	N/A	1-35,36-53		B.1.NmC1 + B.1.NmC4	>>	N/A	35-36	N/A	2.16e+12	4.11e-07	[], []
56	OR035722.1	132	60	B.1.NmC1	N/A	N/A	1-44,45-60		B.1.1 + B.1.NmC1	>>	N/A	44-45	N/A	9.91e-38	9.01e-07	[], []
56	OR035728.1	132	52	B.1.NmC1	N/A	N/A	1-20,21-34,35-52	20-35 -> 	B.1.NmC1 + C.1 + B.1.NmC1	<<	N/A	20-21, 34-35	N/A	3.92e-04	2.89e-68	[], []
56	PQ340481.1	132	56	B.1.NmC1	N/A	N/A	1-51,52-56		B.1.NmC9 + F.5	>>	N/A	51-52	N/A	4.24e-35	3.40e-56	[], []
57	PP507064.1	79	62	F.1.NmC1	N/A	N/A	1-11,12-62		B.1.20.NmC1 + F.1.NmC1	<<	N/A	11-12	N/A	1.15e-08	5.38e-24	[], []
59	ON609725.2	241	31	A.1.NmC1	N/A	N/A	1-14,19-31	14-19	A.1.NmC3 + B.1.NmC3	<<	N/A	18-19	N/A	1.86e-10	1.02e-92	[], []
59	ON754987.1	241	31	A.1.NmC1	N/A	N/A	1-14,19-31	14-19	A.1.NmC3 + B.1.NmC3	<<	N/A	18-19	N/A	1.86e-10	1.02e-92	[], []
59	ON754984.1	241	31	A.1.NmC1	N/A	N/A	1-23,26-31	23-26	B.1.2.NmC4 + C.1	<<	N/A	25-26	N/A	7.96e-27	1.58e-80	[], []
59	OP715830.1	241	23	A.1.NmC1	N/A	N/A	1-14,15-23		A.1.NmC3 + B.1.2.NmC5	<<	N/A	14-15	N/A	2.07e-08	2.45e-93	[], []
59	OP764617.1	241	22	A.1.NmC1	N/A	N/A	1-14,15-22		A.1.NmC3 + B.1.NmC8	<<	N/A	14-15	N/A	4.77e-03	5.83e-96	[], []
59	OP837342.1	241	20	A.1.NmC1	N/A	N/A	1-17,18-20		A.1.NmC1 + B.1.17.NmC6	>>	N/A	17-18	N/A	7.95e-01	5.59e-136	[], []
59	ON751962.1	241	31	A.1.NmC1	N/A	N/A	1-14,15-31		A.1.NmC3 + B.1.1	<<	N/A	14-15	N/A	4.24e-19	1.86e-82	[], []
59	PQ336092.1	241	30	A.1.NmC1	N/A	N/A	1-14,25-30	14-25	A.1.NmC3 + B.1.NmC8	<<	N/A	14-15	N/A	3.04e-18	1.37e-94	[], []
59	OP605555.1	241	31	A.1.NmC1	N/A	N/A	1-14,19-31	14-19	A.1.NmC3 + B.1.14	<<	N/A	16-17	N/A	2.43e-21	4.71e-91	[], []
59	OP605557.1	241	29	A.1.NmC1	N/A	N/A	1-14,15-29		A.1.NmC3 + B.1.13	<<	N/A	14-15	N/A	2.92e-12	1.79e-82	[], []
59	OP605564.1	241	33	A.1.NmC1	N/A	N/A	1-21,22-33		B.1.2.NmC4 + B.1	<<	N/A	21-22	N/A	3.85e-19	7.23e-61	[], []
59	OQ603480.1	241	36	A.1.NmC1	N/A	N/A	1-6,7-22,23-36	6-23 -> 	B.1.NmC10 + B.1.NmC2 + B.1.NmC10	<<	N/A	6-7, 22-23	N/A	7.85e-12	2.65e-07	[], []
59	OP722498.1	241	26	A.1.NmC1	N/A	N/A	1-7,22-26	7-22	B.1.NmC10 + B.1.NmC5	<<	N/A	7-8	N/A	7.47e-06	5.49e-01	[], []
59	OP879722.1	241	19	A.1.NmC1	N/A	N/A	1-14,15-19		A.1.NmC3 + C.1.NmC2	<<	N/A	14-15	N/A	1.25e-01	2.28e-81	[], []
59	OP215259.1	241	27	A.1.NmC1	N/A	N/A	1-14,15-27		A.1.NmC3 + B.1.21	<<	N/A	14-15	N/A	5.93e-37	2.44e-125	[], []
59	OP605583.1	241	34	A.1.NmC1	N/A	N/A	1-15,16-34		A.1.NmC1 + B.1.2.NmC2	<<	N/A	15-16	N/A	5.91e+03	2.89e-150	[], []
