genomeIDs	original_lineage	recombinant_parents	breakpoint_count	case_report_folder
PP_00282K9	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_00282K9
PP_00280EN	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_00280EN
PP_00282M5	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_00282M5
PP_002822A	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002822A
PP_002LBWM	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002LBWM
PP_0027ZUW	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_0027ZUW
PP_002809Y	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002809Y
PP_00282P1	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_00282P1
PP_00282RX	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_00282RX
PP_00282QZ	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_00282QZ
PP_002NZ1L	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZ1L
PP_002NZ2J	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZ2J
PP_002NZ3G	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZ3G
PP_002NZ4E	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZ4E
PP_002NZ5C	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZ5C
PP_002NZ6A	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZ6A
PP_002NZ78	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZ78
PP_002NZ86	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZ86
PP_002NZA2	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZA2
PP_002NZCY	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZCY
PP_002NZEU	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZEU
PP_002NZFS	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZFS
PP_002NZGQ	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZGQ
PP_002NZHM	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZHM
PP_002NZJK	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZJK
PP_002NZKH	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZKH
PP_002NZLF	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZLF
PP_002NZMD	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZMD
PP_002NZNB	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZNB
PP_002VT46	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VT46
PP_002VT54	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VT54
PP_002VT62	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VT62
PP_002VT8Y	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VT8Y
PP_002VTP1	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTP1
PP_002VU37	B.D.E.3.NmC1	B.D.E.3 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VU37
PP_002VU9V	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VU9V
PP_002P4L8	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P4L8
PP_002P4M6	B.D.E.3.NmC1	B.D.E.3 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P4M6
PP_002P4SW	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P4SW
PP_002S6AM	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002S6AM
PP_002MK12	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MK12
PP_002MK3Y	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MK3Y
PP_002MJAK	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJAK
PP_002MPAE	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MPAE
PP_002NZQ7	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZQ7
PP_002NZT1	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZT1
PP_002NZUZ	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZUZ
PP_002NZVX	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZVX
PP_002VT70	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VT70
PP_002VT9W	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VT9W
PP_002VTAU	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTAU
PP_002VTBS	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTBS
PP_002VTCQ	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTCQ
PP_002VTDN	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTDN
PP_002VTEL	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTEL
PP_002VTFJ	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTFJ
PP_002VTGG	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTGG
PP_002VTHD	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTHD
PP_002VTJB	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTJB
PP_002VTK9	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTK9
PP_002VTL7	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTL7
PP_002VTSV	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTSV
PP_002VTUR	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTUR
PP_002VU7Z	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VU7Z
PP_002MJK0	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJK0
PP_002MJ9M	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJ9M
PP_002N3YM	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002N3YM
PP_002N3WR	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002N3WR
PP_002N3XP	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002N3XP
PP_002P4XL	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P4XL
PP_002MJBH	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJBH
PP_002MJSL	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJSL
PP_002MJQQ	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJQQ
PP_002MJTJ	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJTJ
PP_002MK8N	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MK8N
PP_002MK9L	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MK9L
PP_002P4YJ	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P4YJ
PP_002MJCF	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJCF
PP_002P50E	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P50E
PP_002P52A	B.D.E.3.NmC1	B.D.E.3 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P52A
PP_002MJG7	B.D.E.3.NmC1	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJG7
PP_002MJRN	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJRN
PP_002MJH4	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJH4
PP_002MK5U	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MK5U
PP_002MKCE	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MKCE
PP_002MJZ6	B.D.E.3.NmC1	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJZ6
PP_002MK7Q	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MK7Q
PP_002MJMW	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJMW
PP_002MK6S	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MK6S
PP_002MJNU	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJNU
PP_002MK04	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MK04
PP_002MJF9	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJF9
PP_002MPHZ	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MPHZ
PP_002MK4W	B.D.E.3.NmC1	B.D.E.3 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MK4W
PP_002MJPS	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJPS
PP_002MJXA	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002MJXA
PP_00249FK	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_00249FK
PP_002NZYR	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZYR
PP_002VTM5	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTM5
PP_002VTN3	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VTN3
PP_002P5CQ	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P5CQ
PP_002NNTC	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.NmC1 + B.D.E.3.NmC1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NNTC
PP_002NZZP	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NZZP
PP_002WAW2	B.D.E.3.NmC1	B.D.E.3 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002WAW2
PP_002P3RZ	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P3RZ
PP_002P1VT	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P1VT
PP_002P1ZK	B.D.E.3.NmC1	B.D.E.3 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P1ZK
PP_002P249	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P249
PP_002P257	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P257
PP_002P2KC	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P2KC
PP_002NNAD	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NNAD
PP_002RPA6	B.D.E.3.NmC1	B.D.E.3 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002RPA6
PP_002RP4J	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002RP4J
PP_002NNF3	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NNF3
PP_002NNG1	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NNG1
PP_002P90A	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002P90A
PP_002VUCP	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VUCP
PP_002NNHY	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NNHY
PP_002NNJW	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NNJW
PP_002NNKU	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NNKU
PP_002NNMQ	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002NNMQ
PP_002VNMA	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VNMA
PP_002WA2R	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002WA2R
PP_002VNJG	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002VNJG
PP_002WA5K	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002WA5K
PP_002Y4SC	B.D.E.3.NmC1	B.D.NmC1 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002Y4SC
PP_002UB2U	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002UB2U
PP_002SVP5	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002SVP5
PP_002SVSZ	B.D.E.3.NmC1	B.D.E.3 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_002SVSZ
PP_0026C8S	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_0026C8S
PP_0026DED	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_0026DED
PP_0026DG9	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_0026DG9
PP_0026DMY	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_0026DMY
PP_0026DRQ	B.D.E.3.NmC1	B.D.E.3.NmC1 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_14_B.D.E.3.NmC1_PP_0026DRQ
